tag,type,x,y,z,vx,vy,vz,fx,fy,fz,radius
237,0,0.6144208845412678,5.998469459450435,8.319103468264371,0.43112374668096026,-0.034591924343582985,1.1739443313512758,-5.23884314409314,-3.676795532803855,5.306553356768805,1.25
69,0,2.412978353668132,4.019824725300511,8.458825120551216,0.43300823768730096,-0.1564315822473633,-2.57600000707257,-29.041210089318994,-54.58305627024848,12.592918666618978,1.25
235,0,3.338898583628703,5.096033618331727,6.761467534088306,-0.2344766191078899,-0.3400902843532947,1.1034105665958032,6.882935750594099,16.640609704158457,7.370516261884436,1.25
67,0,0.038014663740860044,4.900204453386024,8.358931642897597,-0.23230334970254796,0.7605450892683586,-1.7880040338619265,22.54857667323806,-10.097906560530527,23.722991422035903,1.25
257,0,2.4822757949727077,5.794186397952057,8.596419852900267,-0.7601092650589467,-0.5547687523506257,-1.020312716340552,-4.488662330165325,-7.684064506183437,-11.705034202851806,1.25
239,0,2.4779948410537553,6.6641941340509785,9.184106233559175,1.2731489071685262,-0.9285014352126086,-0.8696193426986251,-1.5685924108020919,12.738281228484036,4.6222528785825885,1.25
359,0,2.584463660002509,3.5034110148106485,9.36953326154204,0.5483495173608955,-0.1565608031985255,-1.7412436520642434,-3.9834339215047105,-25.804380489852,-26.65462465511866,1.25
68,0,0.9554763785702729,3.9488556682831373,8.529278982692992,1.816130207478542,-1.203485902451438,0.19767874171450456,8.989713649538555,4.290333082729857,13.198108269867683,1.25
383,0,3.2307303439922155,5.871702555930662,9.320220889110542,1.4154377358303256,1.50636196355739,1.0433040222799226,22.143094364932736,0.030497133335116666,-2.6594409016004996,1.25
91,0,0.8614653401779027,5.626077945199183,7.362092077692511,-0.42835476941841305,1.467200400565221,-1.240246817571453,8.998229832241721,14.99219747092565,-12.213030985922325,1.25
92,0,0.8477692465861395,4.871771312747004,9.207105613403575,-0.026467834431194572,0.6427908551508564,-0.8606878639267742,8.444304423748887,21.364450842376602,1.8017636796983005,1.25
404,0,2.8675233658454804,4.8180589318570615,8.2543586172339,-0.03951721092306991,-0.5857286976479864,-0.49858408941637683,35.9724751811919,55.63630143902954,-14.705774356184707,1.25
231,0,3.239085001916372,5.7429544429421195,7.699978856258882,-0.8422254605258861,0.9374656603776887,-0.8201064834158636,-42.92611019469116,1.7518962192186527,14.215823107664333,1.25
110,0,1.6565503239323363,6.458533935240075,6.848150922137682,0.25878667161926794,0.011713758390652322,-0.6874130595589687,-4.078083384967715,1.288914061791156,-1.6956817847253265,1.25
215,0,1.6858336773069613,4.242411761528102,9.403240579642949,0.8006400558079856,1.94547761662582,-0.05446931983931341,-3.961350168495721,-15.707673705806458,-10.64757621104904,1.25
238,0,1.5737051948418106,6.390437667637277,8.437336412005985,-0.12170168663293165,-0.8012981993822376,-0.858420322748358,10.644460273437874,16.089152851927455,-28.406786581380207,1.25
229,0,2.5580707492468093,5.888451217675668,6.7507743220800425,1.5530431382769116,-0.6392581993767367,-0.20549820892760315,1.7462217786975482,-8.547020267748517,-4.266080390787874,1.25
236,0,2.462418332020661,4.938664007696195,9.330091779801977,-0.22247062955972113,1.0326790930002372,-0.9210300558581951,17.35710718462289,12.489669297988206,-16.411439849349573,1.25
71,0,0.00856929467010481,4.3128469920636086,9.203568826940332,0.4172563927456494,-0.2787714786979874,-1.9285839474244078,-17.725914555915356,-23.148793647352853,13.465754556916817,1.25
95,0,0.08836005352070586,5.848284174160698,9.296366132018429,-0.325733817767638,-0.35546964454819396,-0.3674693893844197,-1.534460872052771,-2.650156551582133,-5.280540922262172,1.25
93,0,1.666725163308719,4.84289988219645,8.515066357343686,-0.987183086167517,-1.69029196932517,-0.4802060545775434,6.340695484603128,6.401272895016074,-7.298839554487056,1.25
90,0,2.2683969126022774,4.376949269536787,7.398527626674143,-0.8020950822052837,2.0161453270462832,0.01300857978152709,2.875001886269702,1.8326575027170824,-0.5387502832572474,1.25
282,0,1.882012059186815,5.581353700507769,7.666200811369892,0.03636344769776536,0.912618950288425,-0.07563736518157133,8.400332985065221,0.5107346687049623,4.190416282796512,1.25
45,0,3.3152845436266247,3.838517243049207,7.70752997123906,-0.3804676320037646,-2.187604298307772,0.6416738664246956,-18.83722630441643,6.718586281243818,-30.50300045006091,1.25
